31.855,0.0863,0.0102,5400.9,4
31.95,0.0865,0.01,5401.6,4
32.05,0.0867,0.0099,5402.3,4
32.15,0.0869,0.0097,5402.8,4
32.25,0.0871,0.0096,5403.5,4
32.35,0.0873,0.0095,5404.2,4
32.45,0.0875,0.0093,5404.7,4
32.55,0.0877,0.0092,5405.4,4
32.65,0.0879,0.0091,5406.3,4
32.75,0.0881,0.009,5407,4
32.855,0.0883,0.0088,5407.9,4
32.95,0.0885,0.0087,5408.6,4
33.05,0.0888,0.0086,5409.4,4
33.15,0.089,0.0084,5410.3,4
33.25,0.0892,0.0083,5411.2,4
33.35,0.0894,0.0082,5411.9,4
33.45,0.0896,0.0081,5412.6,4
33.55,0.0898,0.0079,5413.6,4
33.65,0.09,0.0078,5414.3,4
33.75,0.0902,0.0077,5415.2,4
33.854,0.0904,0.0075,5415.9,4
33.95,0.0906,0.0074,5416.6,4
34.05,0.0908,0.0073,5417.1,4
34.15,0.091,0.0071,5417.6,4
34.25,0.0912,0.007,5418.3,4
34.35,0.0914,0.0069,5418.8,4
34.45,0.0917,0.0068,5419.5,4
34.55,0.0919,0.0066,5420.1,4
34.65,0.0921,0.0065,5420.8,4
34.75,0.0923,0.0064,5421.5,4
34.854,0.0924,0.0062,5422.2,4
34.95,0.0926,0.0061,5422.7,4
35.05,0.0928,0.006,5423.4,4
35.15,0.0931,0.0059,5424.1,4
35.25,0.0933,0.0057,5424.6,4
35.35,0.0935,0.0056,5425.3,4
35.45,0.0937,0.0055,5425.8,4
35.55,0.0939,0.0054,5426.4,4
35.65,0.0942,0.0052,5426.9,4
35.75,0.0944,0.0051,5427.4,4
35.855,0.0946,0.005,5427.9,4
35.95,0.0948,0.0049,5428.4,4
36.05,0.095,0.0048,5429,4
36.15,0.0953,0.0047,5429.5,4
36.25,0.0955,0.0046,5430,4
36.35,0.0957,0.0045,5430.5,4
36.45,0.0959,0.0044,5431.1,4
36.55,0.0961,0.0043,5431.4,4
36.65,0.0963,0.0041,5431.9,4
36.75,0.0966,0.004,5432.3,4
36.855,0.0968,0.0039,5432.6,4
36.95,0.097,0.0038,5433,4
37.05,0.0972,0.0037,5433.5,4
37.15,0.0974,0.0036,5434,4
37.25,0.0976,0.0035,5434.4,4
37.35,0.0978,0.0034,5434.9,4
37.45,0.098,0.0032,5435.4,4
37.55,0.0983,0.0031,5435.6,4
37.65,0.0985,0.003,5436,4
37.75,0.0987,0.0029,5436.3,4
37.855,0.0989,0.0028,5436.7,4
37.95,0.0992,0.0027,5436.8,4
38.05,0.0994,0.0025,5437.2,4
38.15,0.0996,0.0024,5437.5,4
38.25,0.0998,0.0023,5437.7,4
38.35,0.1,0.0022,5438,4
38.45,0.1002,0.0021,5438.4,4
38.55,0.1004,0.002,5438.4,4
38.65,0.1006,0.0019,5438.9,4
38.75,0.1009,0.0018,5439.3,4
38.855,0.1011,0.0017,5439.4,4
38.95,0.1013,0.0016,5439.8,4
39.05,0.1015,0.0015,5440,4
39.15,0.1017,0.0014,5440.1,4
39.25,0.1019,0.0014,5440.3,4
39.349,0.1022,0.0013,5440.5,4
39.45,0.1024,0.0012,5440.5,4
39.55,0.1026,0.0011,5440.7,4
39.649,0.1028,0.001,5440.7,4
39.75,0.103,0.0009,5440.7,4
39.854,0.1032,0.0008,5440.7,4
39.95,0.1035,0.0007,5440.7,4
40.05,0.1037,0.0006,5440.8,4
40.15,0.1039,0.0005,5440.7,4
40.25,0.1041,0.0004,5440.5,4
40.35,0.1043,0.0004,5440.5,4
40.45,0.1045,0.0003,5440.5,4
40.55,0.1048,0.0003,5440.5,4
40.65,0.105,0.0002,5440.1,4
40.75,0.1052,0.0002,5440,4
40.854,0.1054,0.0001,5439.6,4
40.95,0.1057,0.0001,5439.3,4
41.05,0.1059,0.0001,5438.7,4
41.15,0.1061,0,5438.2,4
41.249,0.1064,0,5437.7,4
41.349,0.1067,0,5437,4
41.45,0.1069,0,5436.5,4
41.55,0.1071,0,5436,4
41.65,0.1074,0,5435.4,4
41.75,0.1077,0,5434.6,4
41.855,0.1079,0,5433.9,4
41.949,0.1081,0.0001,5433,4
42.05,0.1084,0.0001,5431.9,4
42.149,0.1086,0.0002,5431.1,4
42.249,0.1089,0.0002,5430.2,4
42.349,0.1092,0.0003,5429.1,4
42.449,0.1095,0.0004,5428.1,4
42.549,0.1098,0.0005,5426.9,4
42.65,0.1101,0.0005,5426,4
42.749,0.1104,0.0006,5425,4
42.855,0.1107,0.0008,5423.9,4
42.949,0.1111,0.0009,5423,4
43.049,0.1114,0.0011,5422.2,4
43.149,0.1118,0.0013,5421.1,4
43.25,0.1122,0.0014,5420.4,4
43.349,0.1126,0.0016,5419.4,4
43.449,0.113,0.0018,5418.7,4
43.549,0.1134,0.002,5418.2,4
